,date,venue,bat_team,bowl_team,runs,wickets,overs,runs_last_5,wickets_last_5,total
43401,2013-04-29,23,6,5,68,2,8.4,24,2,171
43402,2013-04-29,23,6,5,69,2,8.5,25,1,171
43403,2013-04-29,23,6,5,70,2,8.6,25,1,171
43404,2013-04-29,23,6,5,71,2,9.1,26,1,171
43405,2013-04-29,23,6,5,72,2,9.2,26,1,171
43406,2013-04-29,23,6,5,73,2,9.3,26,1,171
43407,2013-04-29,23,6,5,73,2,9.4,25,1,171
43408,2013-04-29,23,6,5,74,2,9.5,25,1,171
43409,2013-04-29,23,6,5,75,2,9.6,26,1,171
43410,2013-04-29,23,6,5,77,2,10.1,28,1,171
43411,2013-04-29,23,6,5,81,2,10.2,31,1,171
43412,2013-04-29,23,6,5,82,2,10.3,30,1,171
43413,2013-04-29,23,6,5,86,2,10.4,33,1,171
43414,2013-04-29,23,6,5,87,2,10.5,33,1,171
43415,2013-04-29,23,6,5,91,2,10.6,36,1,171
43416,2013-04-29,23,6,5,91,2,11.1,35,1,171
43417,2013-04-29,23,6,5,92,2,11.2,36,1,171
43418,2013-04-29,23,6,5,96,2,11.3,39,1,171
43419,2013-04-29,23,6,5,96,2,11.4,37,1,171
43420,2013-04-29,23,6,5,97,2,11.5,37,1,171
43421,2013-04-29,23,6,5,99,2,11.6,38,1,171
43422,2013-04-29,23,6,5,99,3,12.1,36,2,171
43423,2013-04-29,23,6,5,99,3,12.2,35,2,171
43424,2013-04-29,23,6,5,99,3,12.3,34,2,171
43425,2013-04-29,23,6,5,99,3,12.4,33,2,171
43426,2013-04-29,23,6,5,99,3,12.5,33,2,171
43427,2013-04-29,23,6,5,99,3,12.6,33,1,171
43428,2013-04-29,23,6,5,103,3,13.1,37,1,171
43429,2013-04-29,23,6,5,104,3,13.2,38,1,171
43430,2013-04-29,23,6,5,105,3,13.3,38,1,171
43431,2013-04-29,23,6,5,109,3,13.4,41,1,171
43432,2013-04-29,23,6,5,111,3,13.5,42,1,171
43433,2013-04-29,23,6,5,112,3,13.6,42,1,171
43434,2013-04-29,23,6,5,112,3,14.1,41,1,171
43435,2013-04-29,23,6,5,113,3,14.2,41,1,171
43436,2013-04-29,23,6,5,115,3,14.3,42,1,171
43437,2013-04-29,23,6,5,115,3,14.4,42,1,171
43438,2013-04-29,23,6,5,116,3,14.5,42,1,171
43439,2013-04-29,23,6,5,116,3,14.6,41,1,171
43440,2013-04-29,23,6,5,122,3,15.1,45,1,171
43441,2013-04-29,23,6,5,123,3,15.2,42,1,171
43442,2013-04-29,23,6,5,123,3,15.3,41,1,171
43443,2013-04-29,23,6,5,123,3,15.4,37,1,171
43444,2013-04-29,23,6,5,123,4,15.5,36,2,171
43445,2013-04-29,23,6,5,123,4,15.6,32,2,171
43446,2013-04-29,23,6,5,124,4,16.1,33,2,171
43447,2013-04-29,23,6,5,128,4,16.2,36,2,171
43448,2013-04-29,23,6,5,129,4,16.2,33,2,171
43449,2013-04-29,23,6,5,130,4,16.3,34,2,171
43450,2013-04-29,23,6,5,132,4,16.4,35,2,171
43451,2013-04-29,23,6,5,133,4,16.5,34,2,171
43452,2013-04-29,23,6,5,137,4,16.6,38,1,171
43453,2013-04-29,23,6,5,139,4,17.1,40,1,171
43454,2013-04-29,23,6,5,140,4,17.1,41,1,171
43455,2013-04-29,23,6,5,141,4,17.2,42,1,171
43456,2013-04-29,23,6,5,143,4,17.3,44,1,171
43457,2013-04-29,23,6,5,144,4,17.4,45,1,171
43458,2013-04-29,23,6,5,144,4,17.5,41,1,171
43459,2013-04-29,23,6,5,144,4,17.6,40,1,171
43460,2013-04-29,23,6,5,145,5,18.1,40,2,171
43461,2013-04-29,23,6,5,146,5,18.2,37,2,171
43462,2013-04-29,23,6,5,147,5,18.3,36,2,171
43463,2013-04-29,23,6,5,149,5,18.4,37,2,171
43464,2013-04-29,23,6,5,149,5,18.5,37,2,171
43465,2013-04-29,23,6,5,149,6,18.6,36,3,171
43466,2013-04-29,23,6,5,151,6,19.1,36,3,171
43467,2013-04-29,23,6,5,153,6,19.2,38,3,171
43468,2013-04-29,23,6,5,159,6,19.3,43,3,171
43469,2013-04-29,23,6,5,159,6,19.4,43,3,171
43470,2013-04-29,23,6,5,165,6,19.5,43,3,171
43471,2013-04-29,23,6,5,171,6,19.6,48,3,171
43503,2013-04-29,30,4,2,28,1,5.1,27,1,174
43504,2013-04-29,30,4,2,28,1,5.2,27,1,174
43505,2013-04-29,30,4,2,29,1,5.3,27,1,174
43506,2013-04-29,30,4,2,34,1,5.4,32,1,174
43507,2013-04-29,30,4,2,35,1,5.5,33,1,174
43508,2013-04-29,30,4,2,36,1,5.6,34,1,174
43509,2013-04-29,30,4,2,37,1,6.1,31,1,174
43510,2013-04-29,30,4,2,38,1,6.2,32,1,174
43511,2013-04-29,30,4,2,38,1,6.3,28,1,174
43512,2013-04-29,30,4,2,39,1,6.4,29,1,174
43513,2013-04-29,30,4,2,39,1,6.5,29,1,174
43514,2013-04-29,30,4,2,39,1,6.6,29,1,174
43515,2013-04-29,30,4,2,39,1,7.1,29,1,174
43516,2013-04-29,30,4,2,39,1,7.2,28,1,174
43517,2013-04-29,30,4,2,43,1,7.3,32,0,174
43518,2013-04-29,30,4,2,43,2,7.4,31,1,174
43519,2013-04-29,30,4,2,44,2,7.5,32,1,174
43520,2013-04-29,30,4,2,44,2,7.6,31,1,174
43521,2013-04-29,30,4,2,44,2,8.1,31,1,174
43522,2013-04-29,30,4,2,45,2,8.2,31,1,174
43523,2013-04-29,30,4,2,45,2,8.3,31,1,174
43524,2013-04-29,30,4,2,46,2,8.4,31,1,174
43525,2013-04-29,30,4,2,48,2,8.5,33,1,174
43526,2013-04-29,30,4,2,48,2,8.6,32,1,174
43527,2013-04-29,30,4,2,52,2,9.1,36,1,174
43528,2013-04-29,30,4,2,53,2,9.2,33,1,174
43529,2013-04-29,30,4,2,54,2,9.3,28,1,174
43530,2013-04-29,30,4,2,55,2,9.4,28,1,174
43531,2013-04-29,30,4,2,55,2,9.5,28,1,174
43532,2013-04-29,30,4,2,59,2,9.6,31,1,174
43533,2013-04-29,30,4,2,60,2,10.0,32,1,174
43534,2013-04-29,30,4,2,61,2,10.1,33,1,174
43535,2013-04-29,30,4,2,62,2,10.2,33,1,174
43536,2013-04-29,30,4,2,63,2,10.3,29,1,174
43537,2013-04-29,30,4,2,63,2,10.4,28,1,174
43538,2013-04-29,30,4,2,64,2,10.5,28,1,174
43539,2013-04-29,30,4,2,65,2,10.6,28,1,174
43540,2013-04-29,30,4,2,69,2,11.1,31,1,174
43541,2013-04-29,30,4,2,73,2,11.2,35,1,174
43542,2013-04-29,30,4,2,74,2,11.3,35,1,174
43543,2013-04-29,30,4,2,78,2,11.4,39,1,174
43544,2013-04-29,30,4,2,79,2,11.5,40,1,174
43545,2013-04-29,30,4,2,80,2,11.6,41,1,174
43546,2013-04-29,30,4,2,86,2,12.1,47,1,174
43547,2013-04-29,30,4,2,86,3,12.2,43,2,174
43548,2013-04-29,30,4,2,87,3,12.3,44,1,174
43549,2013-04-29,30,4,2,93,3,12.4,49,1,174
43550,2013-04-29,30,4,2,93,3,12.5,49,1,174
43551,2013-04-29,30,4,2,93,3,12.6,49,1,174
43552,2013-04-29,30,4,2,94,3,13.1,49,1,174
43553,2013-04-29,30,4,2,96,3,13.2,51,1,174
43554,2013-04-29,30,4,2,96,3,13.3,50,1,174
43555,2013-04-29,30,4,2,97,3,13.4,49,1,174
43556,2013-04-29,30,4,2,97,3,13.5,49,1,174
43557,2013-04-29,30,4,2,98,3,13.6,46,1,174
43558,2013-04-29,30,4,2,99,3,14.1,46,1,174
43559,2013-04-29,30,4,2,100,3,14.2,46,1,174
43560,2013-04-29,30,4,2,101,3,14.3,46,1,174
43561,2013-04-29,30,4,2,101,3,14.4,46,1,174
43562,2013-04-29,30,4,2,102,3,14.5,43,1,174
43563,2013-04-29,30,4,2,102,3,14.6,42,1,174
43564,2013-04-29,30,4,2,103,3,15.1,42,1,174
43565,2013-04-29,30,4,2,107,3,15.2,45,1,174
43566,2013-04-29,30,4,2,113,3,15.3,50,1,174
43567,2013-04-29,30,4,2,114,3,15.4,51,1,174
43568,2013-04-29,30,4,2,114,3,15.5,50,1,174
43569,2013-04-29,30,4,2,114,3,15.6,49,1,174
43570,2013-04-29,30,4,2,118,3,16.1,49,1,174
43571,2013-04-29,30,4,2,119,3,16.2,46,1,174
43572,2013-04-29,30,4,2,120,3,16.3,46,1,174
43573,2013-04-29,30,4,2,126,3,16.4,48,1,174
43574,2013-04-29,30,4,2,127,3,16.5,48,1,174
43575,2013-04-29,30,4,2,128,3,16.6,48,1,174
43576,2013-04-29,30,4,2,129,3,17.1,43,1,174
43577,2013-04-29,30,4,2,135,3,17.2,49,0,174
43578,2013-04-29,30,4,2,136,3,17.3,49,0,174
43579,2013-04-29,30,4,2,136,3,17.4,43,0,174
43580,2013-04-29,30,4,2,137,3,17.4,44,0,174
43581,2013-04-29,30,4,2,138,3,17.4,45,0,174
43582,2013-04-29,30,4,2,139,3,17.5,45,0,174
43583,2013-04-29,30,4,2,139,3,17.6,43,0,174
43584,2013-04-29,30,4,2,143,3,18.1,47,0,174
43585,2013-04-29,30,4,2,144,3,18.2,47,0,174
43586,2013-04-29,30,4,2,144,3,18.3,47,0,174
43587,2013-04-29,30,4,2,145,3,18.4,47,0,174
43588,2013-04-29,30,4,2,146,3,18.5,47,0,174
43589,2013-04-29,30,4,2,147,3,18.6,47,0,174
43590,2013-04-29,30,4,2,153,3,19.1,52,0,174
43591,2013-04-29,30,4,2,153,3,19.2,52,0,174
43592,2013-04-29,30,4,2,159,3,19.3,57,0,174
43593,2013-04-29,30,4,2,160,3,19.3,58,0,174
43594,2013-04-29,30,4,2,166,3,19.4,63,0,174
43595,2013-04-29,30,4,2,170,3,19.5,63,0,174
43596,2013-04-29,30,4,2,174,3,19.6,61,0,174
43751,2013-05-01,21,4,7,32,2,5.1,26,2,129
43752,2013-05-01,21,4,7,33,2,5.2,27,2,129
43753,2013-05-01,21,4,7,33,2,5.3,27,2,129
43754,2013-05-01,21,4,7,33,2,5.4,27,2,129
43755,2013-05-01,21,4,7,37,2,5.5,30,2,129
43756,2013-05-01,21,4,7,41,2,5.6,34,2,129
43757,2013-05-01,21,4,7,41,2,6.1,34,2,129
43758,2013-05-01,21,4,7,41,2,6.2,33,2,129
43759,2013-05-01,21,4,7,41,2,6.3,31,2,129
43760,2013-05-01,21,4,7,41,2,6.4,30,2,129
43761,2013-05-01,21,4,7,41,2,6.5,30,2,129
43762,2013-05-01,21,4,7,42,2,6.6,30,2,129
43763,2013-05-01,21,4,7,43,2,7.1,30,2,129
43764,2013-05-01,21,4,7,43,2,7.2,24,2,129
43765,2013-05-01,21,4,7,43,2,7.3,24,2,129
43766,2013-05-01,21,4,7,44,2,7.4,25,2,129
43767,2013-05-01,21,4,7,48,2,7.5,29,2,129
43768,2013-05-01,21,4,7,49,2,7.6,26,2,129
43769,2013-05-01,21,4,7,49,2,8.1,22,2,129
43770,2013-05-01,21,4,7,50,2,8.2,22,2,129
43771,2013-05-01,21,4,7,51,2,8.3,21,2,129
43772,2013-05-01,21,4,7,51,2,8.4,21,2,129
43773,2013-05-01,21,4,7,52,2,8.5,21,2,129
43774,2013-05-01,21,4,7,53,2,8.6,22,2,129
43775,2013-05-01,21,4,7,55,2,9.1,24,2,129
43776,2013-05-01,21,4,7,57,2,9.2,25,2,129
43777,2013-05-01,21,4,7,58,2,9.3,26,1,129
43778,2013-05-01,21,4,7,58,2,9.4,26,1,129
43779,2013-05-01,21,4,7,59,2,9.5,27,0,129
43780,2013-05-01,21,4,7,60,2,9.6,28,0,129
43781,2013-05-01,21,4,7,61,2,10.1,29,0,129
43782,2013-05-01,21,4,7,67,2,10.2,34,0,129
43783,2013-05-01,21,4,7,68,2,10.3,35,0,129
43784,2013-05-01,21,4,7,68,2,10.4,35,0,129
43785,2013-05-01,21,4,7,68,2,10.5,31,0,129
43786,2013-05-01,21,4,7,69,2,10.6,28,0,129
43787,2013-05-01,21,4,7,70,2,11.1,29,0,129
43788,2013-05-01,21,4,7,71,2,11.2,30,0,129
43789,2013-05-01,21,4,7,72,2,11.3,31,0,129
43790,2013-05-01,21,4,7,73,2,11.4,32,0,129
43791,2013-05-01,21,4,7,74,2,11.5,33,0,129
43792,2013-05-01,21,4,7,74,2,11.6,32,0,129
43793,2013-05-01,21,4,7,74,3,12.1,31,1,129
43794,2013-05-01,21,4,7,74,3,12.2,31,1,129
43795,2013-05-01,21,4,7,75,3,12.3,32,1,129
43796,2013-05-01,21,4,7,79,3,12.4,35,1,129
43797,2013-05-01,21,4,7,79,4,12.5,31,2,129
43798,2013-05-01,21,4,7,80,4,12.6,31,2,129
43799,2013-05-01,21,4,7,81,4,13.1,32,2,129
43800,2013-05-01,21,4,7,81,4,13.2,31,2,129
43801,2013-05-01,21,4,7,82,4,13.3,31,2,129
43802,2013-05-01,21,4,7,82,4,13.4,31,2,129
43803,2013-05-01,21,4,7,82,4,13.5,30,2,129
43804,2013-05-01,21,4,7,84,4,13.5,31,2,129
43805,2013-05-01,21,4,7,84,4,13.6,29,2,129
43806,2013-05-01,21,4,7,84,4,14.1,27,2,129
43807,2013-05-01,21,4,7,86,4,14.2,28,2,129
43808,2013-05-01,21,4,7,87,4,14.3,29,2,129
43809,2013-05-01,21,4,7,87,4,14.4,28,2,129
43810,2013-05-01,21,4,7,88,4,14.5,28,2,129
43811,2013-05-01,21,4,7,89,4,14.6,28,2,129
43812,2013-05-01,21,4,7,89,4,15.1,22,2,129
43813,2013-05-01,21,4,7,93,4,15.2,25,2,129
43814,2013-05-01,21,4,7,93,4,15.3,25,2,129
43815,2013-05-01,21,4,7,94,4,15.4,26,2,129
43816,2013-05-01,21,4,7,95,4,15.5,26,2,129
43817,2013-05-01,21,4,7,95,4,15.6,25,2,129
43818,2013-05-01,21,4,7,95,4,16.1,24,2,129
43819,2013-05-01,21,4,7,95,4,16.2,23,2,129
43820,2013-05-01,21,4,7,96,4,16.3,23,2,129
43821,2013-05-01,21,4,7,98,4,16.4,24,2,129
43822,2013-05-01,21,4,7,98,4,16.5,24,2,129
43823,2013-05-01,21,4,7,100,4,16.6,26,1,129
43824,2013-05-01,21,4,7,101,4,17.1,27,1,129
43825,2013-05-01,21,4,7,105,4,17.2,30,1,129
43826,2013-05-01,21,4,7,106,4,17.3,27,1,129
43827,2013-05-01,21,4,7,107,4,17.4,28,0,129
43828,2013-05-01,21,4,7,108,4,17.5,28,0,129
43829,2013-05-01,21,4,7,108,4,17.6,27,0,129
43830,2013-05-01,21,4,7,109,4,18.1,28,0,129
43831,2013-05-01,21,4,7,110,4,18.2,28,0,129
43832,2013-05-01,21,4,7,111,4,18.3,29,0,129
43833,2013-05-01,21,4,7,112,4,18.4,30,0,129
43834,2013-05-01,21,4,7,113,4,18.5,29,0,129
43835,2013-05-01,21,4,7,113,4,18.6,29,0,129
43836,2013-05-01,21,4,7,115,4,19.0,31,0,129
43837,2013-05-01,21,4,7,116,4,19.1,30,0,129
43838,2013-05-01,21,4,7,116,4,19.2,29,0,129
43839,2013-05-01,21,4,7,120,4,19.3,33,0,129
43840,2013-05-01,21,4,7,124,4,19.4,36,0,129
43841,2013-05-01,21,4,7,125,4,19.5,36,0,129
43842,2013-05-01,21,4,7,129,4,19.6,40,0,129
43875,2013-05-01,24,3,1,29,2,5.1,24,1,136
43876,2013-05-01,24,3,1,31,2,5.2,26,1,136
43877,2013-05-01,24,3,1,31,2,5.3,26,1,136
43878,2013-05-01,24,3,1,37,2,5.4,32,1,136
43879,2013-05-01,24,3,1,37,3,5.5,30,2,136
43880,2013-05-01,24,3,1,37,3,5.6,26,2,136
43881,2013-05-01,24,3,1,37,3,6.1,22,2,136
43882,2013-05-01,24,3,1,37,3,6.2,22,2,136
43883,2013-05-01,24,3,1,37,3,6.3,22,2,136
43884,2013-05-01,24,3,1,41,3,6.4,26,2,136
43885,2013-05-01,24,3,1,41,3,6.5,25,2,136
43886,2013-05-01,24,3,1,42,3,6.6,26,2,136
43887,2013-05-01,24,3,1,43,3,7.1,27,1,136
43888,2013-05-01,24,3,1,44,3,7.2,28,1,136
43889,2013-05-01,24,3,1,48,3,7.3,32,1,136
43890,2013-05-01,24,3,1,48,4,7.4,31,2,136
43891,2013-05-01,24,3,1,48,4,7.5,31,2,136
43892,2013-05-01,24,3,1,49,4,7.6,31,2,136
43893,2013-05-01,24,3,1,49,4,8.1,30,2,136
43894,2013-05-01,24,3,1,50,4,8.2,31,2,136
43895,2013-05-01,24,3,1,50,5,8.3,30,3,136
43896,2013-05-01,24,3,1,50,5,8.4,30,3,136
43897,2013-05-01,24,3,1,50,5,8.5,30,3,136
43898,2013-05-01,24,3,1,50,5,8.6,26,3,136
43899,2013-05-01,24,3,1,50,5,9.1,26,3,136
43900,2013-05-01,24,3,1,50,5,9.2,25,3,136
43901,2013-05-01,24,3,1,50,5,9.3,21,3,136
43902,2013-05-01,24,3,1,50,5,9.4,21,3,136
43903,2013-05-01,24,3,1,50,5,9.5,21,3,136
43904,2013-05-01,24,3,1,50,5,9.6,21,3,136
43905,2013-05-01,24,3,1,51,5,10.1,22,3,136
43906,2013-05-01,24,3,1,51,5,10.2,20,3,136
43907,2013-05-01,24,3,1,52,5,10.3,21,3,136
43908,2013-05-01,24,3,1,54,5,10.4,17,3,136
43909,2013-05-01,24,3,1,54,5,10.5,17,2,136
43910,2013-05-01,24,3,1,54,5,10.6,17,2,136
43911,2013-05-01,24,3,1,54,5,11.1,17,2,136
43912,2013-05-01,24,3,1,54,5,11.2,17,2,136
43913,2013-05-01,24,3,1,54,5,11.3,17,2,136
43914,2013-05-01,24,3,1,55,5,11.4,14,2,136
43915,2013-05-01,24,3,1,56,5,11.5,15,2,136
43916,2013-05-01,24,3,1,60,5,11.6,18,2,136
43917,2013-05-01,24,3,1,60,5,12.1,17,2,136
43918,2013-05-01,24,3,1,61,5,12.2,17,2,136
43919,2013-05-01,24,3,1,62,5,12.3,14,2,136
43920,2013-05-01,24,3,1,63,5,12.4,15,1,136
43921,2013-05-01,24,3,1,64,5,12.4,16,1,136
43922,2013-05-01,24,3,1,65,5,12.5,16,1,136
43923,2013-05-01,24,3,1,65,5,12.6,16,1,136
43924,2013-05-01,24,3,1,66,5,13.1,16,1,136
43925,2013-05-01,24,3,1,67,5,13.2,17,0,136
43926,2013-05-01,24,3,1,68,5,13.3,18,0,136
43927,2013-05-01,24,3,1,69,5,13.4,19,0,136
43928,2013-05-01,24,3,1,75,5,13.5,25,0,136
43929,2013-05-01,24,3,1,76,5,13.6,26,0,136
43930,2013-05-01,24,3,1,77,5,14.1,27,0,136
43931,2013-05-01,24,3,1,77,5,14.2,27,0,136
43932,2013-05-01,24,3,1,77,5,14.3,27,0,136
43933,2013-05-01,24,3,1,77,5,14.4,27,0,136
43934,2013-05-01,24,3,1,79,5,14.5,29,0,136
43935,2013-05-01,24,3,1,83,5,14.6,32,0,136
43936,2013-05-01,24,3,1,84,5,15.0,33,0,136
43937,2013-05-01,24,3,1,84,5,15.1,32,0,136
43938,2013-05-01,24,3,1,84,6,15.2,30,1,136
43939,2013-05-01,24,3,1,85,6,15.3,31,1,136
43940,2013-05-01,24,3,1,86,6,15.4,32,1,136
43941,2013-05-01,24,3,1,90,6,15.5,36,1,136
43942,2013-05-01,24,3,1,91,6,15.6,37,1,136
43943,2013-05-01,24,3,1,95,6,16.1,41,1,136
43944,2013-05-01,24,3,1,99,6,16.2,44,1,136
43945,2013-05-01,24,3,1,100,6,16.3,44,1,136
43946,2013-05-01,24,3,1,102,6,16.4,42,1,136
43947,2013-05-01,24,3,1,105,6,16.5,45,1,136
43948,2013-05-01,24,3,1,106,6,16.6,45,1,136
43949,2013-05-01,24,3,1,106,6,17.1,44,1,136
43950,2013-05-01,24,3,1,106,6,17.2,43,1,136
43951,2013-05-01,24,3,1,108,6,17.3,44,1,136
43952,2013-05-01,24,3,1,108,6,17.4,43,1,136
43953,2013-05-01,24,3,1,108,6,17.5,43,1,136
43954,2013-05-01,24,3,1,109,6,17.5,43,1,136
43955,2013-05-01,24,3,1,110,6,17.6,43,1,136
43956,2013-05-01,24,3,1,114,6,18.1,46,1,136
43957,2013-05-01,24,3,1,114,7,18.2,45,2,136
43958,2013-05-01,24,3,1,115,7,18.3,40,2,136
43959,2013-05-01,24,3,1,116,7,18.4,40,2,136
43960,2013-05-01,24,3,1,116,7,18.5,39,2,136
43961,2013-05-01,24,3,1,120,7,18.6,43,2,136
43962,2013-05-01,24,3,1,121,7,19.1,44,2,136
43963,2013-05-01,24,3,1,122,7,19.2,45,2,136
43964,2013-05-01,24,3,1,128,7,19.3,49,2,136
43965,2013-05-01,24,3,1,128,7,19.4,45,2,136
43966,2013-05-01,24,3,1,134,7,19.5,50,2,136
43967,2013-05-01,24,3,1,136,7,19.6,52,2,136
43998,2013-05-02,14,0,2,33,1,5.1,31,1,186
43999,2013-05-02,14,0,2,33,1,5.2,31,1,186
44000,2013-05-02,14,0,2,33,1,5.3,31,1,186
44001,2013-05-02,14,0,2,35,1,5.4,33,1,186
44002,2013-05-02,14,0,2,36,1,5.5,34,1,186
44003,2013-05-02,14,0,2,36,1,5.6,33,1,186
44004,2013-05-02,14,0,2,37,1,6.1,33,1,186
44005,2013-05-02,14,0,2,37,1,6.2,31,1,186
44006,2013-05-02,14,0,2,38,1,6.3,31,1,186
44007,2013-05-02,14,0,2,39,1,6.4,31,1,186
44008,2013-05-02,14,0,2,43,1,6.5,34,1,186
44009,2013-05-02,14,0,2,44,1,6.6,34,1,186
44010,2013-05-02,14,0,2,45,1,7.1,29,1,186
44011,2013-05-02,14,0,2,46,1,7.2,30,1,186
44012,2013-05-02,14,0,2,46,1,7.3,30,1,186
44013,2013-05-02,14,0,2,47,1,7.4,27,1,186
44014,2013-05-02,14,0,2,48,1,7.4,26,1,186
44015,2013-05-02,14,0,2,49,1,7.5,27,1,186
44016,2013-05-02,14,0,2,49,1,7.6,23,1,186
44017,2013-05-02,14,0,2,49,1,8.1,22,1,186
44018,2013-05-02,14,0,2,51,1,8.2,24,1,186
44019,2013-05-02,14,0,2,52,1,8.3,25,1,186
44020,2013-05-02,14,0,2,53,1,8.4,26,0,186
44021,2013-05-02,14,0,2,55,1,8.5,28,0,186
44022,2013-05-02,14,0,2,55,1,8.6,28,0,186
44023,2013-05-02,14,0,2,59,1,9.1,32,0,186
44024,2013-05-02,14,0,2,60,1,9.2,29,0,186
44025,2013-05-02,14,0,2,61,1,9.3,29,0,186
44026,2013-05-02,14,0,2,62,1,9.4,30,0,186
44027,2013-05-02,14,0,2,63,1,9.5,31,0,186
44028,2013-05-02,14,0,2,69,1,9.6,36,0,186
44029,2013-05-02,14,0,2,73,1,10.1,40,0,186
44030,2013-05-02,14,0,2,75,1,10.2,42,0,186
44031,2013-05-02,14,0,2,79,1,10.3,44,0,186
44032,2013-05-02,14,0,2,80,1,10.4,44,0,186
44033,2013-05-02,14,0,2,81,1,10.5,45,0,186
44034,2013-05-02,14,0,2,82,1,10.6,45,0,186
44035,2013-05-02,14,0,2,82,2,11.1,45,1,186
44036,2013-05-02,14,0,2,83,2,11.2,45,1,186
44037,2013-05-02,14,0,2,89,2,11.3,50,1,186
44038,2013-05-02,14,0,2,89,2,11.4,46,1,186
44039,2013-05-02,14,0,2,91,2,11.5,47,1,186
44040,2013-05-02,14,0,2,91,2,11.6,46,1,186
44041,2013-05-02,14,0,2,92,3,12.1,46,2,186
44042,2013-05-02,14,0,2,93,3,12.2,47,2,186
44043,2013-05-02,14,0,2,97,3,12.3,50,2,186
44044,2013-05-02,14,0,2,98,3,12.4,50,2,186
44045,2013-05-02,14,0,2,98,3,12.5,49,2,186
44046,2013-05-02,14,0,2,99,3,12.6,50,2,186
44047,2013-05-02,14,0,2,100,3,13.1,51,2,186
44048,2013-05-02,14,0,2,102,3,13.2,51,2,186
44049,2013-05-02,14,0,2,103,3,13.3,51,2,186
44050,2013-05-02,14,0,2,103,3,13.4,50,2,186
44051,2013-05-02,14,0,2,107,3,13.5,52,2,186
44052,2013-05-02,14,0,2,107,3,13.6,52,2,186
44053,2013-05-02,14,0,2,111,3,14.1,52,2,186
44054,2013-05-02,14,0,2,112,3,14.2,52,2,186
44055,2013-05-02,14,0,2,113,3,14.3,52,2,186
44056,2013-05-02,14,0,2,114,3,14.4,52,2,186
44057,2013-05-02,14,0,2,115,3,14.5,52,2,186
44058,2013-05-02,14,0,2,116,3,14.6,47,2,186
44059,2013-05-02,14,0,2,117,3,15.1,44,2,186
44060,2013-05-02,14,0,2,118,3,15.2,43,2,186
44061,2013-05-02,14,0,2,124,3,15.3,45,2,186
44062,2013-05-02,14,0,2,125,3,15.4,45,2,186
44063,2013-05-02,14,0,2,126,3,15.5,45,2,186
44064,2013-05-02,14,0,2,132,3,15.6,50,2,186
44065,2013-05-02,14,0,2,133,3,16.1,51,1,186
44066,2013-05-02,14,0,2,135,3,16.2,52,1,186
44067,2013-05-02,14,0,2,139,3,16.3,50,1,186
44068,2013-05-02,14,0,2,143,3,16.4,54,1,186
44069,2013-05-02,14,0,2,144,3,16.5,53,1,186
44070,2013-05-02,14,0,2,150,3,16.6,59,1,186
44071,2013-05-02,14,0,2,156,3,17.1,64,0,186
44072,2013-05-02,14,0,2,158,3,17.2,65,0,186
44073,2013-05-02,14,0,2,158,3,17.3,61,0,186
44074,2013-05-02,14,0,2,159,3,17.4,61,0,186
44075,2013-05-02,14,0,2,160,3,17.5,62,0,186
44076,2013-05-02,14,0,2,161,3,17.6,62,0,186
44077,2013-05-02,14,0,2,162,3,18.1,62,0,186
44078,2013-05-02,14,0,2,166,3,18.2,64,0,186
44079,2013-05-02,14,0,2,166,4,18.3,63,1,186
44080,2013-05-02,14,0,2,167,4,18.3,64,1,186
44081,2013-05-02,14,0,2,169,4,18.4,62,1,186
44082,2013-05-02,14,0,2,170,4,18.5,63,1,186
44083,2013-05-02,14,0,2,174,4,18.6,63,1,186
44084,2013-05-02,14,0,2,174,4,19.1,62,1,186
44085,2013-05-02,14,0,2,176,4,19.2,63,1,186
44086,2013-05-02,14,0,2,182,4,19.3,68,1,186
44087,2013-05-02,14,0,2,184,4,19.4,69,1,186
44088,2013-05-02,14,0,2,185,4,19.5,69,1,186
44089,2013-05-02,14,0,2,186,4,19.6,69,1,186
44245,2013-05-03,7,5,3,29,2,5.1,28,2,132
44246,2013-05-03,7,5,3,30,2,5.1,25,2,132
44247,2013-05-03,7,5,3,30,2,5.2,25,2,132
44248,2013-05-03,7,5,3,30,2,5.3,25,2,132
44249,2013-05-03,7,5,3,31,2,5.4,26,2,132
44250,2013-05-03,7,5,3,32,2,5.5,26,2,132
44251,2013-05-03,7,5,3,33,2,5.5,27,2,132
44252,2013-05-03,7,5,3,34,2,5.6,28,2,132
44253,2013-05-03,7,5,3,35,2,6.1,28,2,132
44254,2013-05-03,7,5,3,36,2,6.2,28,2,132
44255,2013-05-03,7,5,3,37,2,6.3,29,2,132
44256,2013-05-03,7,5,3,38,2,6.4,29,2,132
44257,2013-05-03,7,5,3,39,2,6.5,29,2,132
44258,2013-05-03,7,5,3,39,2,6.6,29,2,132
44259,2013-05-03,7,5,3,40,2,7.1,29,2,132
44260,2013-05-03,7,5,3,44,2,7.2,32,2,132
44261,2013-05-03,7,5,3,45,2,7.3,29,2,132
44262,2013-05-03,7,5,3,47,2,7.4,27,2,132
44263,2013-05-03,7,5,3,47,2,7.5,27,1,132
44264,2013-05-03,7,5,3,47,2,7.6,27,1,132
44265,2013-05-03,7,5,3,53,2,8.1,33,1,132
44266,2013-05-03,7,5,3,54,2,8.2,33,1,132
44267,2013-05-03,7,5,3,56,2,8.3,31,1,132
